clip_name,label
20090328_001500_1319s290ms_0.aif,0
20090328_001500_1328s540ms_0.aif,0
20090328_001500_1347s906ms_1.aif,1
20090328_001500_1369s290ms_1.aif,1
20090328_001500_1373s762ms_1.aif,1
20090328_001500_1379s067ms_1.aif,1
20090328_001500_1382s590ms_0.aif,0
20090328_001500_1397s031ms_1.aif,1
20090328_001500_1402s206ms_1.aif,1
20090328_001500_1404s719ms_1.aif,1
20090328_001500_1409s170ms_0.aif,0
20090328_001500_1413s110ms_0.aif,0
20090328_001500_1414s900ms_0.aif,0
20090328_001500_1428s838ms_1.aif,1
20090328_001500_1430s880ms_0.aif,0
20090328_001500_1436s110ms_0.aif,0
20090328_001500_1441s535ms_1.aif,1
20090328_001500_1443s790ms_1.aif,1
20090328_001500_1448s550ms_0.aif,0
20090328_001500_1450s300ms_0.aif,0
20090328_001500_1452s070ms_0.aif,0
20090328_001500_1463s695ms_1.aif,1
20090328_001500_1466s210ms_0.aif,0
20090328_001500_1482s320ms_0.aif,0
20090328_001500_1484s810ms_0.aif,0
20090328_001500_1486s370ms_0.aif,0
20090328_001500_1487s120ms_0.aif,0
20090328_001500_1489s980ms_0.aif,0
20090328_001500_1505s460ms_0.aif,0
20090328_001500_1507s424ms_1.aif,1
20090328_001500_1519s620ms_0.aif,0
20090328_001500_1524s723ms_1.aif,1
20090328_001500_1535s130ms_0.aif,0
20090328_001500_1539s930ms_0.aif,0
20090328_001500_1548s324ms_1.aif,1
20090328_001500_1554s400ms_0.aif,0
20090328_001500_1570s880ms_0.aif,0
20090328_001500_1578s560ms_0.aif,0
20090328_001500_1590s280ms_0.aif,0
20090328_001500_1592s420ms_0.aif,0
20090328_001500_1594s920ms_0.aif,0
20090328_001500_1603s780ms_0.aif,0
20090328_001500_1608s790ms_0.aif,0
20090328_001500_1611s110ms_0.aif,0
20090328_001500_1615s150ms_0.aif,0
20090328_001500_1619s240ms_0.aif,0
20090328_001500_1623s590ms_0.aif,0
20090328_001500_1624s870ms_0.aif,0
20090328_001500_1625s950ms_0.aif,0
20090328_001500_1635s580ms_0.aif,0
20090328_001500_1637s010ms_0.aif,0
20090328_001500_1651s000ms_0.aif,0
20090328_001500_1658s300ms_0.aif,0
20090328_001500_1673s330ms_0.aif,0
20090328_001500_1689s020ms_0.aif,0
20090328_001500_1691s530ms_0.aif,0
20090328_001500_1696s143ms_1.aif,1
20090328_001500_1703s040ms_0.aif,0
20090328_001500_1730s110ms_0.aif,0
20090328_001500_1763s660ms_0.aif,0
20090328_001500_1789s190ms_0.aif,0
20090328_001500_1791s250ms_0.aif,0
20090328_001500_1795s440ms_0.aif,0
20090328_001500_904s450ms_0.aif,0
20090328_001500_915s290ms_0.aif,0
20090328_001500_918s540ms_0.aif,0
20090328_001500_925s050ms_0.aif,0
20090328_001500_933s790ms_0.aif,0
20090328_001500_938s328ms_1.aif,1
20090328_001500_941s280ms_0.aif,0
20090328_001500_946s040ms_0.aif,0
20090328_001500_953s200ms_0.aif,0
20090328_001500_955s520ms_0.aif,0
20090328_001500_960s160ms_0.aif,0
20090328_001500_984s410ms_0.aif,0
20090328_003000_1814s360ms_0.aif,0
20090328_003000_1842s440ms_0.aif,0
20090328_003000_1855s882ms_1.aif,1
20090328_003000_1890s020ms_0.aif,0
20090328_003000_1905s760ms_0.aif,0
20090328_003000_1921s340ms_0.aif,0
20090328_003000_1927s140ms_0.aif,0
20090328_003000_1943s050ms_0.aif,0
20090328_003000_1949s807ms_1.aif,1
20090328_003000_1968s881ms_1.aif,1
20090328_003000_1970s790ms_0.aif,0
20090328_003000_1974s820ms_0.aif,0
20090328_003000_1976s330ms_0.aif,0
20090328_003000_1993s650ms_0.aif,0
20090328_003000_1996s250ms_0.aif,0
20090328_003000_2016s950ms_0.aif,0
20090328_003000_2033s900ms_0.aif,0
20090328_003000_2038s890ms_0.aif,0
20090328_003000_2055s090ms_0.aif,0
20090328_003000_2072s600ms_0.aif,0
20090328_003000_2075s620ms_0.aif,0
20090328_003000_2077s260ms_0.aif,0
20090328_003000_2083s750ms_0.aif,0
20090328_003000_2089s030ms_0.aif,0
20090328_003000_2138s680ms_0.aif,0
20090328_003000_2142s180ms_0.aif,0
20090328_003000_2150s730ms_0.aif,0
20090328_003000_2152s400ms_0.aif,0
20090328_003000_2155s880ms_0.aif,0
20090328_003000_2160s620ms_0.aif,0
20090328_003000_2165s230ms_0.aif,0
20090328_003000_2166s000ms_0.aif,0
20090328_003000_2170s130ms_0.aif,0
20090328_003000_2174s840ms_0.aif,0
20090328_003000_2178s000ms_0.aif,0
20090328_003000_2180s170ms_0.aif,0
20090328_003000_2184s100ms_0.aif,0
20090328_003000_2188s130ms_0.aif,0
20090328_003000_2194s450ms_0.aif,0
20090328_003000_2209s420ms_0.aif,0
20090328_003000_2215s120ms_0.aif,0
20090328_003000_2222s250ms_0.aif,0
20090328_003000_2230s220ms_0.aif,0
20090328_003000_2232s420ms_0.aif,0
20090328_003000_2238s320ms_0.aif,0
20090328_003000_2250s570ms_0.aif,0
20090328_003000_2255s490ms_0.aif,0
20090328_003000_2259s920ms_0.aif,0
20090328_003000_2264s570ms_0.aif,0
20090328_003000_2265s320ms_0.aif,0
20090328_003000_2268s040ms_0.aif,0
20090328_003000_2275s810ms_1.aif,1
20090328_003000_2279s490ms_0.aif,0
20090328_003000_2284s470ms_0.aif,0
20090328_003000_2286s230ms_0.aif,0
20090328_003000_2293s980ms_0.aif,0
20090328_003000_2298s540ms_0.aif,0
20090328_003000_2313s010ms_0.aif,0
20090328_003000_2325s470ms_0.aif,0
20090328_003000_2327s900ms_0.aif,0
20090328_003000_2329s710ms_0.aif,0
20090328_003000_2331s690ms_0.aif,0
20090328_003000_2335s020ms_0.aif,0
20090328_003000_2337s000ms_0.aif,0
20090328_003000_2344s330ms_0.aif,0
20090328_003000_2350s260ms_0.aif,0
20090328_003000_2366s700ms_0.aif,0
20090328_003000_2369s730ms_0.aif,0
20090328_003000_2372s600ms_0.aif,0
20090328_003000_2373s280ms_0.aif,0
20090328_003000_2388s370ms_0.aif,0
20090328_003000_2395s230ms_0.aif,0
20090328_003000_2410s240ms_0.aif,0
20090328_003000_2419s220ms_0.aif,0
20090328_003000_2428s540ms_0.aif,0
20090328_003000_2433s170ms_0.aif,0
20090328_003000_2440s022ms_1.aif,1
20090328_003000_2454s240ms_0.aif,0
20090328_003000_2463s790ms_0.aif,0
20090328_003000_2476s920ms_0.aif,0
20090328_003000_2486s540ms_0.aif,0
20090328_003000_2499s600ms_0.aif,0
20090328_003000_2501s940ms_0.aif,0
20090328_003000_2506s520ms_0.aif,0
20090328_003000_2508s200ms_0.aif,0
20090328_003000_2509s950ms_0.aif,0
20090328_003000_2516s250ms_0.aif,0
20090328_003000_2521s560ms_0.aif,0
20090328_003000_2526s333ms_1.aif,1
20090328_003000_2530s840ms_0.aif,0
20090328_003000_2542s830ms_0.aif,0
20090328_003000_2546s200ms_0.aif,0
20090328_003000_2547s510ms_0.aif,0
20090328_003000_2551s990ms_0.aif,0
20090328_003000_2565s170ms_0.aif,0
20090328_003000_2573s450ms_0.aif,0
20090328_003000_2578s000ms_0.aif,0
20090328_003000_2590s740ms_0.aif,0
20090328_003000_2596s980ms_0.aif,0
20090328_003000_2610s210ms_0.aif,0
20090328_003000_2628s205ms_1.aif,1
20090328_003000_2632s560ms_0.aif,0
20090328_003000_2645s290ms_0.aif,0
20090328_003000_2658s128ms_1.aif,1
20090328_003000_2668s870ms_0.aif,0
20090328_003000_2679s660ms_0.aif,0
20090328_003000_2682s140ms_0.aif,0
20090328_003000_2687s360ms_0.aif,0
20090328_003000_2690s180ms_0.aif,0
20090328_003000_2692s330ms_0.aif,0
20090328_004500_2711s000ms_0.aif,0
20090328_004500_2715s100ms_0.aif,0
20090328_004500_2732s650ms_0.aif,0
20090328_004500_2758s337ms_1.aif,1
20090328_004500_2766s180ms_0.aif,0
20090328_004500_2786s890ms_0.aif,0
20090328_004500_2803s180ms_0.aif,0
20090328_004500_2811s040ms_0.aif,0
20090328_004500_2816s019ms_1.aif,1
20090328_004500_2818s470ms_0.aif,0
20090328_004500_2820s830ms_0.aif,0
20090328_004500_2860s320ms_0.aif,0
20090328_004500_2870s400ms_0.aif,0
20090328_004500_2872s610ms_0.aif,0
20090328_004500_2877s786ms_1.aif,1
20090328_004500_2884s000ms_0.aif,0
20090328_004500_2885s640ms_0.aif,0
20090328_004500_2887s400ms_0.aif,0
20090328_004500_2891s540ms_0.aif,0
20090328_004500_2894s771ms_1.aif,1
20090328_004500_2907s300ms_0.aif,0
20090328_004500_2923s210ms_0.aif,0
20090328_004500_2925s930ms_0.aif,0
20090328_004500_2929s830ms_0.aif,0
20090328_004500_2936s200ms_0.aif,0
20090328_004500_2968s070ms_0.aif,0
20090328_004500_3001s250ms_0.aif,0
20090328_004500_3005s120ms_0.aif,0
20090328_004500_3050s640ms_0.aif,0
20090328_004500_3052s830ms_0.aif,0
20090328_004500_3054s520ms_0.aif,0
20090328_004500_3056s910ms_0.aif,0
20090328_004500_3060s270ms_0.aif,0
20090328_004500_3064s210ms_0.aif,0
20090328_004500_3066s730ms_0.aif,0
20090328_004500_3078s600ms_0.aif,0
20090328_004500_3080s420ms_0.aif,0
20090328_004500_3081s940ms_0.aif,0
20090328_004500_3086s130ms_0.aif,0
20090328_004500_3091s160ms_0.aif,0
20090328_004500_3105s490ms_0.aif,0
20090328_004500_3119s950ms_0.aif,0
20090328_004500_3123s150ms_0.aif,0
20090328_004500_3135s627ms_1.aif,1
20090328_004500_3145s970ms_0.aif,0
20090328_004500_3156s360ms_0.aif,0
20090328_004500_3166s450ms_0.aif,0
20090328_004500_3170s613ms_1.aif,1
20090328_004500_3175s012ms_1.aif,1
20090328_004500_3203s790ms_0.aif,0
20090328_004500_3205s490ms_0.aif,0
20090328_004500_3230s880ms_0.aif,0
20090328_004500_3235s651ms_1.aif,1
20090328_004500_3241s677ms_1.aif,1
20090328_004500_3244s855ms_1.aif,1
20090328_004500_3257s146ms_1.aif,1
20090328_004500_3267s311ms_1.aif,1
20090328_004500_3279s029ms_1.aif,1
20090328_004500_3281s635ms_1.aif,1
20090328_004500_3300s160ms_0.aif,0
20090328_004500_3308s000ms_0.aif,0
20090328_004500_3313s775ms_1.aif,1
20090328_004500_3318s987ms_1.aif,1
20090328_004500_3322s860ms_0.aif,0
20090328_004500_3327s180ms_0.aif,0
20090328_004500_3360s571ms_1.aif,1
20090328_004500_3366s930ms_0.aif,0
20090328_004500_3371s143ms_1.aif,1
20090328_004500_3375s356ms_1.aif,1
20090328_004500_3377s389ms_1.aif,1
20090328_004500_3384s130ms_0.aif,0
20090328_004500_3390s493ms_1.aif,1
20090328_004500_3397s516ms_1.aif,1
20090328_004500_3400s580ms_0.aif,0
20090328_004500_3410s340ms_0.aif,0
20090328_004500_3412s850ms_0.aif,0
20090328_004500_3419s000ms_0.aif,0
20090328_004500_3420s600ms_0.aif,0
20090328_004500_3428s640ms_1.aif,1
20090328_004500_3431s000ms_0.aif,0
20090328_004500_3446s580ms_0.aif,0
20090328_004500_3456s677ms_1.aif,1
20090328_004500_3460s078ms_1.aif,1
20090328_004500_3462s300ms_0.aif,0
20090328_004500_3464s060ms_0.aif,0
20090328_004500_3468s727ms_1.aif,1
20090328_004500_3470s540ms_0.aif,0
20090328_004500_3482s489ms_1.aif,1
20090328_004500_3498s041ms_1.aif,1
20090328_004500_3501s530ms_0.aif,0
20090328_004500_3504s670ms_0.aif,0
20090328_004500_3507s881ms_1.aif,1
20090328_004500_3510s710ms_0.aif,0
20090328_004500_3515s257ms_1.aif,1
20090328_004500_3518s470ms_1.aif,1
20090328_004500_3536s812ms_1.aif,1
20090328_004500_3543s799ms_1.aif,1
20090328_004500_3550s887ms_1.aif,1
20090328_004500_3555s082ms_1.aif,1
20090328_004500_3557s588ms_1.aif,1
20090328_004500_3559s130ms_0.aif,0
20090328_004500_3564s890ms_0.aif,0
20090328_004500_3566s830ms_0.aif,0
20090328_004500_3571s630ms_0.aif,0
20090328_004500_3573s300ms_0.aif,0
20090328_004500_3586s260ms_0.aif,0
20090328_004500_3596s090ms_1.aif,1
20090328_004500_3599s154ms_1.aif,1
20090328_010000_3611s001ms_1.aif,1
20090328_010000_3625s920ms_0.aif,0
20090328_010000_3630s869ms_1.aif,1
20090328_010000_3636s350ms_0.aif,0
20090328_010000_3664s360ms_0.aif,0
20090328_010000_3669s580ms_0.aif,0
20090328_010000_3679s410ms_0.aif,0
20090328_010000_3689s235ms_1.aif,1
20090328_010000_3693s120ms_0.aif,0
20090328_010000_3694s700ms_0.aif,0
20090328_010000_3719s830ms_0.aif,0
20090328_010000_3736s650ms_0.aif,0
20090328_010000_3739s460ms_0.aif,0
20090328_010000_3743s313ms_1.aif,1
20090328_010000_3754s590ms_0.aif,0
20090328_010000_3763s430ms_0.aif,0
20090328_010000_3765s710ms_0.aif,0
20090328_010000_3771s490ms_0.aif,0
20090328_010000_3772s770ms_0.aif,0
20090328_010000_3779s130ms_0.aif,0
20090328_010000_3783s300ms_0.aif,0
20090328_010000_3803s250ms_0.aif,0
20090328_010000_3850s200ms_0.aif,0
20090328_010000_3860s170ms_0.aif,0
20090328_010000_3863s220ms_0.aif,0
20090328_010000_3889s050ms_0.aif,0
20090328_010000_3893s560ms_0.aif,0
20090328_010000_3896s580ms_0.aif,0
20090328_010000_3901s320ms_0.aif,0
20090328_010000_3938s980ms_0.aif,0
20090328_010000_3957s160ms_0.aif,0
20090328_010000_3970s880ms_0.aif,0
20090328_010000_3973s290ms_0.aif,0
20090328_010000_3975s190ms_0.aif,0
20090328_010000_3981s000ms_0.aif,0
20090328_010000_3984s650ms_0.aif,0
20090328_010000_3990s010ms_0.aif,0
20090328_010000_3993s270ms_0.aif,0
20090328_010000_3997s440ms_0.aif,0
20090328_010000_4007s920ms_0.aif,0
20090328_010000_4012s070ms_0.aif,0
20090328_010000_4023s860ms_0.aif,0
20090328_010000_4025s490ms_0.aif,0
20090328_010000_4036s060ms_0.aif,0
20090328_010000_4044s160ms_0.aif,0
20090328_010000_4063s060ms_0.aif,0
20090328_010000_4068s891ms_1.aif,1
20090328_010000_4071s590ms_1.aif,1
20090328_010000_4074s177ms_1.aif,1
20090328_010000_4080s380ms_0.aif,0
20090328_010000_4082s930ms_0.aif,0
20090328_010000_4096s560ms_0.aif,0
20090328_010000_4107s200ms_0.aif,0
20090328_010000_4112s420ms_0.aif,0
20090328_010000_4119s170ms_0.aif,0
20090328_010000_4129s080ms_0.aif,0
20090328_010000_4144s480ms_0.aif,0
20090328_010000_4158s714ms_1.aif,1
20090328_010000_4162s610ms_0.aif,0
20090328_010000_4175s270ms_0.aif,0
20090328_010000_4178s860ms_0.aif,0
20090328_010000_4180s900ms_0.aif,0
20090328_010000_4226s670ms_0.aif,0
20090328_010000_4242s660ms_0.aif,0
20090328_010000_4245s620ms_0.aif,0
20090328_010000_4252s900ms_0.aif,0
20090328_010000_4255s380ms_0.aif,0
20090328_010000_4261s480ms_0.aif,0
20090328_010000_4263s010ms_0.aif,0
20090328_010000_4268s110ms_0.aif,0
20090328_010000_4275s990ms_0.aif,0
20090328_010000_4277s390ms_0.aif,0
20090328_010000_4279s260ms_0.aif,0
20090328_010000_4304s080ms_0.aif,0
20090328_010000_4309s180ms_0.aif,0
20090328_010000_4310s060ms_0.aif,0
20090328_010000_4312s300ms_0.aif,0
20090328_010000_4313s610ms_0.aif,0
20090328_010000_4316s770ms_0.aif,0
20090328_010000_4318s200ms_0.aif,0
20090328_010000_4347s540ms_0.aif,0
20090328_010000_4359s060ms_0.aif,0
20090328_010000_4362s770ms_0.aif,0
20090328_010000_4372s140ms_0.aif,0
20090328_010000_4373s670ms_0.aif,0
20090328_010000_4380s270ms_0.aif,0
20090328_010000_4384s060ms_0.aif,0
20090328_010000_4386s500ms_0.aif,0
20090328_010000_4424s790ms_0.aif,0
20090328_010000_4432s120ms_0.aif,0
20090328_010000_4433s640ms_0.aif,0
20090328_010000_4437s090ms_0.aif,0
20090328_010000_4453s080ms_0.aif,0
20090328_010000_4456s700ms_0.aif,0
20090328_010000_4467s000ms_0.aif,0
20090328_010000_4484s170ms_0.aif,0
20090328_010000_4492s510ms_0.aif,0
20090328_010000_4495s230ms_0.aif,0
20090328_011500_4500s580ms_0.aif,0
20090328_011500_4508s530ms_0.aif,0
20090328_011500_4510s940ms_0.aif,0
20090328_011500_4515s470ms_0.aif,0
20090328_011500_4516s850ms_0.aif,0
20090328_011500_4522s810ms_0.aif,0
20090328_011500_4524s140ms_0.aif,0
20090328_011500_4543s450ms_0.aif,0
20090328_011500_4546s850ms_0.aif,0
20090328_011500_4554s230ms_0.aif,0
20090328_011500_4556s778ms_1.aif,1
20090328_011500_4564s010ms_0.aif,0
20090328_011500_4575s190ms_0.aif,0
20090328_011500_4583s240ms_0.aif,0
20090328_011500_4589s720ms_0.aif,0
20090328_011500_4614s300ms_0.aif,0
20090328_011500_4627s540ms_0.aif,0
20090328_011500_4650s140ms_0.aif,0
20090328_011500_4652s430ms_0.aif,0
20090328_011500_4655s500ms_0.aif,0
20090328_011500_4664s010ms_0.aif,0
20090328_011500_4666s770ms_0.aif,0
20090328_011500_4680s990ms_0.aif,0
20090328_011500_4705s350ms_0.aif,0
20090328_011500_4708s130ms_0.aif,0
20090328_011500_4720s040ms_0.aif,0
20090328_011500_4721s766ms_1.aif,1
20090328_011500_4732s160ms_0.aif,0
20090328_011500_4735s970ms_0.aif,0
20090328_011500_4747s900ms_0.aif,0
20090328_011500_4750s480ms_0.aif,0
20090328_011500_4764s300ms_0.aif,0
20090328_011500_4768s150ms_0.aif,0
20090328_011500_4774s120ms_0.aif,0
20090328_011500_4806s460ms_0.aif,0
20090328_011500_4823s610ms_0.aif,0
20090328_011500_4830s290ms_0.aif,0
20090328_011500_4833s020ms_0.aif,0
20090328_011500_4839s510ms_0.aif,0
20090328_011500_4846s990ms_0.aif,0
20090328_011500_4849s680ms_0.aif,0
20090328_011500_4853s970ms_0.aif,0
20090328_011500_4863s450ms_0.aif,0
20090328_011500_4868s730ms_0.aif,0
20090328_011500_4878s973ms_1.aif,1
20090328_011500_4893s620ms_0.aif,0
20090328_011500_4896s570ms_0.aif,0
20090328_011500_4916s860ms_0.aif,0
20090328_011500_4924s390ms_0.aif,0
20090328_011500_4936s890ms_0.aif,0
20090328_011500_4941s390ms_0.aif,0
20090328_011500_4944s040ms_0.aif,0
20090328_011500_4946s820ms_0.aif,0
20090328_011500_4962s400ms_0.aif,0
20090328_011500_4970s490ms_0.aif,0
20090328_011500_4977s260ms_0.aif,0
20090328_011500_4979s240ms_0.aif,0
20090328_011500_4985s440ms_0.aif,0
20090328_011500_4993s450ms_0.aif,0
20090328_011500_5010s690ms_0.aif,0
20090328_011500_5012s420ms_0.aif,0
20090328_011500_5015s610ms_0.aif,0
20090328_011500_5018s510ms_0.aif,0
20090328_011500_5022s990ms_0.aif,0
20090328_011500_5027s380ms_0.aif,0
20090328_011500_5031s250ms_0.aif,0
20090328_011500_5033s170ms_0.aif,0
20090328_011500_5035s430ms_0.aif,0
20090328_011500_5039s460ms_0.aif,0
20090328_011500_5045s420ms_0.aif,0
20090328_011500_5051s790ms_0.aif,0
20090328_011500_5053s460ms_0.aif,0
20090328_011500_5059s940ms_0.aif,0
20090328_011500_5061s140ms_0.aif,0
20090328_011500_5072s270ms_0.aif,0
